s,betax,betay,alphax,alphay,etax,etay,xAperture,yAperture,xmin,xmax,ymin,ymax,sigma_x,sigma_y,Particles,p,Cx,Cy,Charge,Temp
5.386159999999992,19.40495110211896,26.41737080650539,-11.10536017875443,19.18043481959606,1.025825865992403,0.0003789072184447,24.21815089398658,21.8757855960683,-24.96547263170653,24.91027110825549,-8.84928758061169,9.730331615796256,13.48795177824706,3.84908213785881,6883,400.0007358134867,0.1211544809161751,4.018034704518125,7.43364e-11,36
5.431159999999992,20.12232177968053,25.0946183419512,-4.75764551313197,10.35864443338678,1.046475777662485,0.0007039028106309,24.20593689716744,21.95478444150109,-24.93516414519938,24.98159204939151,-8.636515022071016,9.548726250365272,13.587005225857428,3.753716636886608,6807,400.0007358134867,0.1244051928145754,3.947478878689733,7.35156e-11,31
5.476159999999992,20.25291951938161,24.534400398671,1.869776308235353,2.151876369970192,1.051696861923431,0.0009943281692619,24.19705068669428,21.98906423117076,-24.9720977553646,24.96459592469158,-8.549243825055523,9.506580855017736,13.58039824034016,3.713251775976682,6774,400.0007358134867,0.1090302024996527,3.931953933733356,7.31592e-11,31
5.521159999999992,19.78906633802283,24.7034552363896,8.38727194623906,-5.927128643760459,1.041412289389214,0.0012549906080206,24.19193840137018,21.97915564998179,-24.66087888844004,24.77796792797877,-8.586205810424593,9.603279893008958,13.44709793483695,3.727938693096977,6774,400.0007358134867,0.1407587748391333,3.973527099696006,7.31592e-11,31
5.566159999999992,18.75803266878021,25.6118201239448,14.4116707416836,-14.35804422353269,1.015773837715808,0.0014895996799162,24.19058651962283,21.92491937299286,-23.97775816238586,24.2380066154847,-8.747938091285805,9.84023566251862,13.11606370894652,3.797556292172469,6774,400.0007358134867,0.1729299665339467,4.073631231848919,7.31592e-11,31
5.617097499999992,17.31871077610801,27.09553174765956,13.8449553721264,-14.7700367328306,0.97818424578548,0.0017415205407474,24.19089391821212,21.83819375755766,-23.03684864701295,23.42925813746579,-9.002340852715498,10.188948105234951,12.63103557785915,3.907789798455974,6774,400.0007358134867,0.209398721003595,4.2205442371146535,7.31592e-11,10
5.668034999999992,15.93712301170946,28.62121510825904,13.27824000256921,-15.18202924212851,0.9405946538551522,0.0019934414015786,24.19089116755562,21.751463103640948,-22.09924302257957,22.62050965944688,-9.256743614145192,10.537660547951289,12.146061014335167,4.0180886194494905,6774,400.0007358134867,0.2458674754732436,4.367457242380388,7.31592e-11,10
5.718972499999992,14.61326937558454,30.18887020574324,12.71152463301201,-15.59402175142641,0.9030050619248244,0.0022453622624098,24.19057784627887,21.66472741140659,-21.16163739814619,21.83896243290638,-9.511146375574883,10.88637299066762,11.66114670182872,4.128447520160272,6774,400.0007358134867,0.2823362299428921,4.514370247646122,7.31592e-11,10
5.769909999999991,13.34714986773326,31.79849704011217,12.14480926345481,-16.00601426072432,0.8654154699944967,0.002497283123241,24.18995352054914,21.57798668101542,-20.234040991637467,21.059159935839272,-9.765549137004577,11.23508543338395,11.17630048280728,4.238861808058921,6774,400.0007358134867,0.3188049844125404,4.661283252911856,7.31592e-11,10
5.820847499999991,12.13876448815562,33.45009561136582,11.57809389389762,-16.41800677002223,0.827825878064169,0.0027492039840722,24.1890177439919,21.49124091262521,-19.33157942821459,20.27935743877216,-10.01995189843427,11.5975501479171,10.69153162111186,4.3493272648834616,6774,400.0007358134867,0.355273738882189,4.808196258177591,7.31592e-11,10
5.871784999999991,10.98811323685162,35.14366591950419,11.01137852434042,-16.82999927932013,0.7902362861338412,0.0030011248449034,24.18777005760465,21.40449010639069,-18.42911786479171,19.49955494170505,-10.27435465986396,11.96133010115997,10.206851138881191,4.459840088437232,6774,400.0007358134867,0.3917424933518375,4.955109263443325,7.31592e-11,10
5.922722499999991,9.89519611382126,36.87920796452729,10.44466315478323,-17.24199178861804,0.7526466942035135,0.0032530457057346,24.18620998966807,21.31773426246351,-17.52665630136882,18.71975244463794,-10.528757421293651,12.32511005440284,9.722272253960757,4.570396842719463,6774,400.0007358134867,0.4282112478214859,5.102022268709059,7.31592e-11,10
5.973659999999991,8.86001311906454,38.65672174643511,9.877947785226032,-17.65398429791595,0.7150571022731858,0.0035049665665658,24.18433705565435,21.2309733809923,-16.62419473794594,17.93994994757083,-10.78316018272335,12.68889000764571,9.237810954538908,4.680994415034407,6774,400.0007358134867,0.4646800022911344,5.248935273974793,7.31592e-11,10
6.024597499999991,7.882564252581457,40.47620726522766,9.311232415668837,-18.06597680721385,0.677467510342858,0.003756887427397,24.182150758132693,21.14420746212264,-15.72173317452306,17.16014745050372,-11.03756294415304,13.05266996088858,8.753486763928542,4.791629978969749,6774,400.0007358134867,0.5011487567607829,5.3958482792405285,7.31592e-11,10
6.075534999999991,6.962849514372015,42.33766452090493,8.744517046111639,-18.47796931651176,0.6398779184125303,0.0040088082882282,24.17965058667209,21.05743650599701,-14.81927161110018,16.38034495343661,-11.291965705582731,13.41644991413145,8.269323773051482,4.902300962331368,6774,400.0007358134867,0.5376175112304312,5.542761284506262,7.31592e-11,10
6.12647249999999,6.100868904436211,44.24109351346692,8.177801676554443,-18.88996182580967,0.6022883264822025,0.0042607291490594,24.1768360177411,20.97066051275491,-13.91681004767729,15.6005424563695,-11.54636846701242,13.78022986737432,7.785352056499809,5.013005019279703,6774,400.0007358134867,0.5740862657000798,5.689674289771997,7.31592e-11,10
6.17740999999999,5.296622422774046,46.18649424291364,7.611086306997247,-19.30195433510757,0.5646987345518748,0.0045126500098906,24.17370651460469,20.88387948253272,-13.014348484254407,14.82073995930239,-11.80077122844212,14.144009820617187,7.301609649012081,5.123740006041192,6774,400.0007358134867,0.6105550201697282,5.83658729503773,7.31592e-11,10
6.22834749999999,4.550110069385521,48.17386670924508,7.044370937440052,-19.71394684440548,0.5271091426215471,0.0047645708707218,24.170261527218138,20.79709341546382,-12.11188692083153,14.04093746223528,-12.05517398987181,14.50778977386006,6.818145358692204,5.234503959672356,6774,400.0007358134867,0.6470237746393767,5.983500300303463,7.31592e-11,10
6.27928499999999,3.861331844270635,50.20321091246125,6.477655567882855,-20.12593935370339,0.4895195506912194,0.005016491731553,24.166500492117866,20.71030231167853,-11.20942535740864,13.26113496516818,-12.3095767513015,14.87156972710293,6.335022860319835,5.345295079439413,6774,400.0007358134867,0.6834925291090252,6.130413305569199,7.31592e-11,10
6.33022249999999,3.230287747429389,52.27452685256215,5.910940198325658,-20.53793186300129,0.4519299587608917,0.0052684125923842,24.16242283230919,20.6235061713041,-10.30696379398576,12.481332468101067,-12.5639795127312,15.2353496803458,5.852326801546793,5.456111710446175,6774,400.0007358134867,0.7199612835786736,6.277326310834933,7.31592e-11,10
6.38115999999999,2.656977778861783,54.38781452954776,5.344224828768462,-20.9499243722992,0.414340366830564,0.0055203334532154,24.15802795715093,20.53670499446475,-9.404502230562878,11.70152997103396,-12.81838227416089,15.599129633588667,5.3701721747296025,5.566952329200568,6774,400.0007358134867,0.7564300380483221,6.424239316100668,7.31592e-11,10
6.42615999999999,2.22420758669814,55.68446417832737,4.307854589031291,-7.759601781211331,0.383330558149642,0.005736817593496,24.15373542630007,20.48439126576797,-8.672327007240684,11.074747232120911,-12.97405031742752,15.8373725472291,4.973159834400976,5.634521974934895,6774,400.0007358134867,0.794700917652119,6.51890670968582,7.31592e-11,30
6.47115999999999,1.875909324463978,55.7744017194543,3.46024623916664,5.768266502945323,0.3564992323176513,0.0059398984867469,24.14914375264928,20.481115585722293,-8.04563783409477,10.5680566231237,-12.9906924804405,15.90796123860553,4.630769597174446,5.640992627800582,6774,400.0007358134867,0.8454128119346448,6.542774649927202,7.31592e-11,30
6.51615999999999,1.596821233235021,54.65371483493743,2.764259214031117,19.04521295252322,0.3335532218777328,0.0061273964955425,24.14423543208538,20.5269076630195,-7.503663510759763,10.176161073449911,-12.86813043055101,15.81014845530568,4.339413063520946,5.586298175945475,6774,400.0007358134867,0.9091647825309208,6.495584397068653,7.31592e-11,30
6.561159999999989,1.37471421046091,52.37115383978173,2.189396702862853,31.49368523719384,0.3142417033763789,0.0062967654953526,24.13849036480368,20.62124789268853,-7.040388912212173,9.894963609225684,-12.60767750408162,15.54496964077928,4.096071795890498,5.471037776085273,6774,400.0007358134867,0.986690740391342,6.37784909970159,7.31592e-11,30
6.606159999999989,1.186202464446005,49.57511211361356,1.999753208579489,30.64057534432116,0.2966738460353268,0.006456135988309,24.13173494350115,20.7395372005442,-6.614680496733985,9.69447952893108,-12.27908753181702,15.19689700088273,3.8764872542958257,5.325874841570638,6774,400.0007358134867,1.07138367494955,6.2252044571317615,7.31592e-11,11
6.651159999999989,1.014758632916603,46.85585027780392,1.810109714296125,29.78746545144848,0.2791059886942747,0.0066155064812653,24.12438923281535,20.857796070217876,-6.188972081255797,9.494131542486262,-11.95049755955242,14.84882436098619,3.658293121061495,5.180744459519174,6774,400.0007358134867,1.156076609507757,6.072559814561933,7.31592e-11,11
6.696159999999989,0.8603827158727027,44.21336833235283,1.620466220012761,28.9343555585758,0.2615381313532226,0.0067748769742217,24.11645468469768,20.97602449962465,-5.763263665777608,9.293783556041443,-11.62190758728782,14.50075172108964,3.441753846188477,5.035649444475134,6774,400.0007358134867,1.2407695440659652,5.919915171992105,7.31592e-11,11
6.741159999999989,0.7230747133143056,41.64766627726028,1.430822725729397,28.08124566570311,0.2439702740121705,0.006934247467178,24.10793270428755,21.09422248656818,-5.337555250299422,9.093435569596624,-11.29331761502321,14.1526790811931,3.2272025606026,4.890592944264264,6774,400.0007358134867,1.3254624786241729,5.767270529422276,7.31592e-11,11
6.786159999999989,0.6028346252414113,39.15874411252626,1.241179231446033,27.22813577283043,0.2264024166711184,0.0070936179601344,32.69243839038194,8.518033550217027,-4.911846834821234,8.893087583151807,-10.96472764275861,13.804606441296553,3.015063688850743,4.745578490697698,6774,400.0007358134867,1.410155413182381,5.614625886852448,7.31592e-11,11
6.786159999999989,0.6028346252414113,39.15874411252626,1.241179231446033,27.22813577283043,0.2264024166711184,0.0070936179601344,32.69243839038194,8.518033550217027,-4.911846834821234,8.893087583151807,-10.96472764275861,12.28286358018596,2.999681865540932,4.68862167698373,6647,400.0007358134867,1.35808208136844,5.480096370557875,7.17876e-11,22
6.834942222222211,0.4907974269902844,36.55082602743672,1.054747205806139,26.28383075544394,0.2060664157716771,0.0072270189013543,32.78543435489944,8.646532648450593,-4.435435708158979,8.635983931052419,-10.608425097978367,11.90780214632206,2.755737073210673,4.533049238937351,6647,400.0007358134867,1.426244382065893,5.319177598886261,7.17876e-11,2
6.883724444444433,0.3973505809295861,34.0329428124083,0.8602833300807657,25.36101089813993,0.1832369229605613,0.0073579476832559,32.86863193133598,8.774987971657655,-3.906716806925969,8.300304801675884,-10.2520490260098,11.537960503506309,2.484863876082532,4.377536375818034,6647,400.0007358134867,1.508920149291292,5.158268348451847,7.17876e-11,2
6.932506666666655,0.3232038383783794,31.60510106748666,0.6592687004260429,24.43821407125243,0.1579336551845426,0.0074861026699157,32.94851978064679,8.903439255787823,-3.335820630832127,7.885141330516514,-9.895596954238714,11.19362470750092,2.1888587610610704,4.222090969214731,6647,400.0007358134867,1.582663071072302,4.997370635070674,7.17876e-11,2
6.981288888888877,0.2689194800565884,29.26729185431732,0.4532329818088638,23.51543938945803,0.1302048904347208,0.0076112019173791,33.02519184266921,9.031887862004456,-2.723897461719743,7.391194428467153,-9.539055088971516,10.85082752888173,1.872777192170601,4.066717879619617,6647,400.0007358134867,1.647307207021631,4.836483241632192,7.17876e-11,2
7.030071111111099,0.2349087795486978,27.01950647952317,0.2437439451950883,22.59268592533576,0.1001035026706339,0.0077329693113462,33.098737785441024,9.160335161476947,-2.084476460282873,6.819299145914978,-9.18240979779166,10.50804358061882,1.546610376203865,3.911422910749644,6647,400.0007358134867,1.702701249854398,4.6756049278495935,7.17876e-11,2
7.078853333333321,0.2214289096267364,24.86173651925629,0.0323955444939509,21.66995271113318,0.067686860512433,0.0078511350903418,33.16924299306339,9.288782526023232,-1.748480193899179,6.186093476449697,-8.825647634049975,10.16526279577527,1.232401813848461,3.75621301190406,6647,400.0007358134867,1.74870902680166,4.514734432252791,7.17876e-11,2
7.127635555555544,0.2285810181947114,22.79397384288311,-0.1792042037390764,20.74723874060876,0.0330167175451973,0.0079654363567179,33.236788551901526,9.417231318764737,-1.6909645918132958,5.490748447935268,-8.468755361083211,9.822475102114366,0.9825158423789504,3.601096531831481,6647,400.0007358134867,1.785209990504174,4.353870474251182,7.17876e-11,2
7.176417777777766,0.2563094879209234,20.81621063574397,-0.3894454457965919,19.82454297094699,-0.0038409055521529,0.008075617574532,33.30145123569043,9.5456828848628,-1.632516984159656,5.572059582668964,-8.111719976124974,9.479670440383815,0.9013851929026178,3.446083540097711,6647,400.0007358134867,1.812099696718398,4.193011756264813,7.17876e-11,2
7.225199999999988,0.3044023846808405,18.92843942093022,-0.5967287286976413,18.9018643247427,-0.0428158468266299,0.0081814310533772,33.36330349006926,9.674138542404805,-1.573248777450905,6.7017383056827,-7.754528733873015,9.136838782576394,1.069471808817265,3.291186237869321,6647,400.0007358134867,1.829290266073297,4.0321569659221215,7.17876e-11,2
7.27398222222221,0.3724930909592115,17.13065308002476,-0.7994771575706792,17.97920169205067,-0.0838339365791186,0.0082826374172598,33.42241341702566,9.80259957350714,-1.77620671403988,7.874178753872901,-7.397169169676875,8.793970150139026,1.429833446247116,3.1364194885278787,6647,400.0007358134867,1.836710827041876,3.871304778322102,7.17876e-11,2
7.322764444444432,0.4600631114228912,15.42284487275455,-0.9961483802975946,17.05655393249676,-0.1268171383466248,0.0083790060576538,33.47884475969276,9.931067215700631,-2.421220948955251,9.087016694108597,-7.039629122309731,8.451054632102124,1.897550136875612,2.981801510905564,6647,400.0007358134867,1.834307937236353,3.710453858358327,7.17876e-11,2
7.371546666666654,0.566446029042059,13.80500845550649,-1.185246308508369,16.13391987744656,-0.1716836970721092,0.0084703155698892,33.532656887905794,10.0595426536616,-3.0925202510148377,10.337814006681398,-6.681896756288284,8.108082403101063,2.4287831202263077,2.827354796239837,6647,400.0007358134867,1.822045980101213,3.549602863101844,7.17876e-11,2
7.420328888888876,0.6908325814728712,12.27713789866116,-1.365332486035683,15.21129833222727,-0.2183482941828246,0.0085563541720646,33.583904784890535,10.18802701134952,-4.377281625887267,11.624064334008407,-6.323960583704444,7.765043741261806,3.0041679902074243,2.673107337493765,6647,400.0007358134867,1.799907534064538,3.388750444239603,7.17876e-11,2
7.469111111111098,0.8322768189834693,10.83922770270165,-1.535037018629608,14.2886880783989,-0.2667222092862107,0.0086369201057035,33.6326390354245,10.3165213446087,-5.827103360230766,12.94319882522444,-5.9658094855326125,7.441128894391394,3.614282228683408,2.5190943019249192,6647,400.0007358134867,1.76789371121551,3.2278952505645977,7.17876e-11,2
7.51789333333332,0.989703297070213,9.491272813058051,-1.693068982073774,13.36608787607021,-0.3167134881810701,0.0087118220174143,33.67890581578115,10.44502663428837,-7.3462294117474976,14.29259195817294,-5.60743273237624,7.120847880815664,4.253811506219648,2.365360343867055,6647,400.0007358134867,1.726024462604909,3.067035930513576,7.17876e-11,2
7.566675555555542,1.161915249132281,8.233268633651528,-1.838226229810692,12.44349646625517,-0.3682271168709435,0.008780879320843,33.72274688573858,10.57354377993112,-8.93204284001789,15.669567420542318,-5.248820004617543,6.80020373982467,4.919287817785909,2.211962860391665,6647,400.0007358134867,1.674338847316113,2.9061711347477,7.17876e-11,2
7.615457777777764,1.347603677207959,7.065211039104891,-1.969404525745022,11.52091257326548,-0.4211652012563443,0.0088439225382487,33.764199582907274,10.702073594075811,-10.58179973135526,17.074416529629563,-4.8899614119341885,6.479177920516458,5.608141872348854,2.058976665739749,6647,400.0007358134867,1.612895262526286,2.745299518771191,7.17876e-11,2
7.664239999999986,1.545357291879428,5.987096411607349,-2.085605933015034,10.59898969393811,-0.4754154218218735,0.0089007936210681,24.00848490435632,23.51712384842635,-12.289996704388908,18.69287227826424,-4.530847512146991,6.157752533783992,6.317631779472247,1.906500851907931,6647,400.0007358134867,1.54638410001683,2.584419745582591,7.17876e-11,2
7.664239999999986,1.545357291879428,5.987096411607349,-2.085605933015034,10.59898969393811,-0.4754154218218735,0.0089007936210681,24.00848490435632,23.51712384842635,-12.289996704388908,18.69287227826424,-4.530847512146991,6.157752533783992,6.317631779472247,1.906500851907931,6647,400.0007358134867,1.54638410001683,2.584419745582591,7.17876e-11,24
7.715073333333319,1.766339339675203,4.958449334186141,-2.261581892475622,9.636690517626636,-0.5326641664666995,0.0090888890221545,24.00977390587179,23.65102297120886,-14.08382525682552,20.4256316243422,-4.161603611735471,5.833252223604026,7.070836823646393,1.7487862659289242,6647,400.0007358134867,1.4714056675680391,2.416817946978787,7.17876e-11,18
7.765906666666653,2.005212276682804,4.0276360063566,-2.43755785193621,8.67439134131516,-0.5899129111115254,0.0092769844232409,24.010340131953992,23.78492054175094,-15.87765380926214,22.24960067231947,-3.7923597113239502,5.508751913424059,7.82591096954828,1.592116224180914,6647,400.0007358134867,1.396427235119249,2.249216148374984,7.17876e-11,18
7.816739999999986,2.261976102902232,3.194656428118726,-2.613533811396798,7.712092165003681,-0.6471616557563514,0.0094650798243274,24.010184171953707,23.91881656000812,-17.67148236169875,24.13498351868133,-3.423115810912429,5.184251603244094,8.582360901930453,1.4368324538793849,6647,400.0007358134867,1.3214488026704578,2.08161434977118,7.17876e-11,18
7.867573333333319,2.536630818333486,2.459510599472518,-2.789509770857386,6.749792988692203,-0.7044104004011774,0.0096531752254138,24.00930655198566,24.05271102593562,-19.46531091413537,24.68488480305309,-3.057648016949278,4.859751293064127,9.31926530520933,1.2836621350577662,6642,400.0007358134867,1.228077491689326,1.914596912140245,7.173359999999999e-11,18
7.918406666666653,2.829176422976567,1.822198520417977,-2.965485730317974,5.787493812380725,-0.7616591450460034,0.0098412706265002,24.00770773515726,24.18660393948839,-21.25913946657198,24.82370971326566,-2.7061715456898767,4.535250982884161,10.026999397616729,1.132861885035182,6629,400.0007358134867,1.103514950124331,1.747946281267607,7.159320000000001e-11,18
7.969239999999986,3.139612916831475,1.282720190955104,-3.141461689778562,4.825194636069247,-0.8189078896908294,0.0100293660275866,24.005388121769705,24.32049530062109,-23.0529680190086,24.95248060943333,-2.354695074430476,4.210750672704196,10.69755927306595,0.98703565557656,6605,400.0007358134867,0.934061384169264,1.581541566239012,7.1334e-11,18
8.014239999999987,3.362356847437484,0.9073108312509598,-1.774946652396612,3.573471109453153,-0.8611288098839982,0.0102918539743875,24.01258035112737,24.43312182271117,-24.41174562977351,24.948780579278967,-2.065776589016151,3.963753424184653,11.14893847578182,0.8716769645540731,6574,400.0007358134867,0.7312304803546842,1.4509727645877442,7.099919999999999e-11,29
8.059239999999987,3.454807628384342,0.6307766202406727,-0.2656287718186659,2.613157820916387,-0.8859214714289939,0.0107519773886609,24.03891083826926,24.53540779195752,-24.56146504359112,24.95082129321734,-1.817648900668944,3.794325633832016,11.40557732805479,0.7799360089095956,6553,400.0007358134867,0.5579440948751546,1.348749152345639,7.077240000000001e-11,29
8.104239999999987,3.409527157598907,0.4305666829348213,1.26506019830676,1.865942923106119,-0.8927851603014931,0.0114211286227905,24.08405248138025,24.62933287530419,-24.94400497934796,24.96154115299004,-1.6054124834993662,3.699151653764918,11.49832428259973,0.7121420252234895,6553,400.0007358134867,0.4322573678909265,1.272252424969004,7.077240000000001e-11,29
8.149239999999986,3.230158462864964,0.2903542536456105,2.693969099218066,1.270892364900096,-0.8815820024109007,0.0123147560655907,24.14724312453706,24.71663747308345,-24.841080873059425,24.45366468138961,-1.4248765201844,3.676368960813476,11.359388946726169,0.670262839383129,6553,400.0007358134867,0.2947292104593218,1.221408802415911,7.077240000000001e-11,29
8.20007333333332,2.962877326989328,0.184420726532652,2.564020458991168,0.8130458733876107,-0.8587736184218636,0.0134580502619509,24.228243652158618,24.81198993093265,-24.45048037443182,23.59000817387852,-1.237445555912833,3.69122030946743,11.07248886871765,0.6474883049703783,6553,400.0007358134867,0.1337161131287972,1.17802759150661,7.077240000000001e-11,12
8.250906666666653,2.708807636203427,0.1250349260567963,2.434071818764271,0.3551993818751248,-0.8359652344328266,0.0146013444583111,24.30890005428054,24.90708489908942,-24.05987987580422,22.726351666367428,-1.0500145916412669,3.706071658121383,10.78612607492721,0.6444263277850801,6553,400.0007358134867,-0.0272969842017273,1.134646380597309,7.077240000000001e-11,12
8.301739999999986,2.46794939050726,0.1121968522180433,2.304123178537373,-0.102647109637361,-0.8131568504437895,0.0157446386546714,24.3892123507797,24.983152946487348,-23.669279377176625,21.86269515885634,-1.277786122981629,3.7209230067753367,10.50034452349302,0.6613507650750725,6553,400.0007358134867,-0.1883100815322519,1.0912651696880078,7.077240000000001e-11,12
8.35257333333332,2.240302589900828,0.145906505016393,2.174174538310476,-0.5604936011498467,-0.7903484664547524,0.0168879328510316,24.46918054732286,24.892234169233177,-23.27867887854902,21.01677689563212,-1.588120369098156,3.73577435542929,10.21519299726401,0.6968068115639187,6553,400.0007358134867,-0.3493231788627766,1.047883958778706,7.077240000000001e-11,12
8.403406666666653,2.02586723438413,0.2261638844518455,2.044225898083578,-1.018340092662332,-0.7675400824657154,0.0180312270473918,24.54880463536779,24.80105809584138,-22.88807837992141,20.183982331331432,-1.898454615214684,3.750625704083244,9.930725768146573,0.7481644113909959,6553,400.0007358134867,-0.5103362761933012,1.004502747869405,7.077240000000001e-11,12
8.454239999999986,1.824643323957167,0.3529689905244006,1.91427725785668,-1.476186584174818,-0.7447316984766783,0.019174521243752,34.62016812868106,12.01167850293852,-22.635251427744368,19.353172597689028,-2.227184949168336,3.765477052737198,9.647003371222889,0.8124134390541963,6553,400.0007358134867,-0.6713493735238258,0.9611215369601036,7.077240000000001e-11,12
8.454239999999986,1.824643323957167,0.3529689905244006,1.91427725785668,-1.476186584174818,-0.7447316984766783,0.019174521243752,34.62016812868106,12.01167850293852,-22.635251427744368,19.353172597689028,-2.227184949168336,3.765477052737198,9.647003371222889,0.8124134390541963,6553,400.0007358134867,-0.6713493735238258,0.9611215369601036,7.077240000000001e-11,22
8.503022222222208,1.641014721707673,0.5183119621927113,1.853613320661043,-1.914727759095485,-0.7232584902418442,0.0202059798442076,34.69066264893838,11.92297511847147,-22.42733407953018,18.59474320012444,-2.540704874671789,3.849290192510605,9.382770873746896,0.8830651495093081,6553,400.0007358134867,-0.8275472739071703,0.9195689814920812,7.077240000000001e-11,3
8.55180444444443,1.463958610942742,0.7264927928694669,1.778865401835561,-2.353797368543711,-0.7025399638942877,0.0212392088040097,34.759948981371394,11.83420684546377,-22.25720478303443,17.9664777372705,-2.854365147655752,4.187384245773409,9.130165783094952,0.960983014827158,6553,400.0007358134867,-0.9892866026836244,0.8780080953102292,7.077240000000001e-11,3
8.600586666666652,1.29482311500019,0.9775205382234282,1.690600887053041,-2.79289770731677,-0.6826107527973951,0.0222741319509445,34.82791410309821,11.74537202636122,-22.13007631831589,17.37138432708888,-3.1681495673803286,4.525676746888068,8.890064787232532,1.044547837365079,6553,400.0007358134867,-1.156963457993182,0.8364374380230931,7.077240000000001e-11,3
8.649368888888874,1.134896600003932,1.271404314806739,1.589490059356325,-3.232028948241324,-0.6635089383382576,0.0233106853617593,34.89440669058026,11.65646932528209,-22.04617577874798,16.81064951386167,-3.482052559379837,4.8641609351646125,8.663110719446413,1.132516806475614,6553,400.0007358134867,-1.3302544466360031,0.7948570294623085,7.077240000000001e-11,3
8.698151111111097,0.9853978475599044,1.608153259316779,1.476301033315828,-3.67119120535878,-0.6452710443062907,0.0243488019984554,34.9164864600436,11.56749788486277,-22.005652967560447,16.28539303969583,-3.796068317087692,5.202829673469344,8.449935623884949,1.223946695934518,6553,400.0007358134867,-1.508825556019067,0.7532669082358605,7.077240000000001e-11,3
8.746933333333319,0.8474667416127366,1.987776499723152,1.351893938626462,-4.110384533695882,-0.627931966124348,0.025388411834484,34.82133923764828,11.478457333204789,-22.008580183153068,15.796665299474078,-4.110190812937239,5.541675461607328,8.251156582353813,1.3181230913223931,6553,400.0007358134867,-1.692332821743159,0.7116671316678456,7.077240000000001e-11,3
8.79571555555554,0.7221555474006539,2.410283126367653,1.217214401010506,-4.549608929147452,-0.6115249030567281,0.0264294419867284,34.72443183946963,11.38934778722871,-22.05495211535942,15.34544494178456,-4.424413809932657,5.880690450487723,8.067370617255516,1.414502678412525,6553,400.0007358134867,-1.880423013504551,0.6700577757008427,7.077240000000001e-11,3
8.844497777777763,0.6104208496834272,2.875682163114094,1.073286369571515,-4.988864328471601,-0.5960812935334833,0.0274718168530337,34.62591151130064,11.30016985240678,-22.144685852623628,14.93263662358973,-4.738730873667182,6.219866457045906,7.899148668293542,1.512669161927949,6553,400.0007358134867,-2.072734337769291,0.6284389347609927,7.077240000000001e-11,3
8.893279999999985,0.5131162125310818,3.383982538624943,0.9212043447690066,-5.428150609397501,-0.5816307537253698,0.0285154582550288,34.525924784001184,11.21092461887285,-22.27762100010291,14.559068925972651,-5.053135384764654,6.5591949798942455,7.747028712233266,1.612300601571849,6553,400.0007358134867,-2.268897155650935,0.5868107215859649,7.077240000000001e-11,3
8.942062222222207,0.4309856175839861,3.935193057841524,0.7621250658032407,-5.867467590845635,-0.5682010194983722,0.0295602855859795,34.42461718589108,11.1216136539348,-22.45351990875732,14.22549243783758,-5.367620551719248,6.8986672156712014,7.611508182590153,1.713145508784398,6553,400.0007358134867,-2.468534714400309,0.5451732670160798,7.077240000000001e-11,3
8.990844444444429,0.3646577318668525,4.529322373744241,0.5972587203777808,-6.30681503326017,-0.5558178918709809,0.0306062159633963,34.32213295598659,11.03223899104094,-22.727849169437352,13.93257801394182,-5.682179424107062,7.238274076056416,7.493035943387295,1.815005401635547,6553,400.0007358134867,-2.671263890898399,0.5035267197489355,7.077240000000001e-11,3
9.039626666666653,0.3146410500027373,5.166378959468743,0.4278597435117217,-6.746192639052929,-0.5445051860913299,0.031653164386115,34.21861475862067,10.94280311527828,-23.0532191372484,13.680915213101173,-5.996804906142254,7.578006205417464,7.392004167842076,1.917722036406771,6553,400.0007358134867,-2.87669594553071,0.4618712460579776,7.077240000000001e-11,3
9.088408888888871,0.2813199490744864,5.846371080853202,0.255217275274191,-7.185600053158216,-0.5342846844448998,0.0327010438955543,34.11420339998588,10.853308945506033,-23.42159253733826,13.47101092184387,-6.311489770549386,7.917853999051991,7.308740555285066,2.021168005458279,6553,400.0007358134867,-3.084437284813472,0.4202070294755342,7.077240000000001e-11,3
9.137191111111097,0.2649516874694419,6.569306769491043,0.0806453499853118,-7.625036863697499,-0.5251760928967714,0.0337497657408493,34.009037547135506,10.76375981325294,-23.83231051469351,13.30328816819002,-6.626226672722733,8.257807621987237,7.243501372296717,2.125239759596852,6553,400.0007358134867,-3.294090231138762,0.378534270440919,7.077240000000001e-11,3
9.185973333333315,0.2656643718706184,7.335193796362265,-0.0945271084513558,-8.064502602752809,-0.5171970016653972,0.0347992395475482,33.903253449974585,10.6741594385312,-24.284637703971377,13.1780851296099,-6.941008165142472,8.597857028297081,7.19646581253871,2.22985238438398,6553,400.0007358134867,-3.505253798006971,0.336853185914293,7.077240000000001e-11,3
9.23475555555554,0.2834559091783265,8.144039646115333,-0.2689664088672665,-8.503996747247424,-0.5103628498175403,0.0358493734895538,33.796984666767,10.58451190274293,-24.7777632927869,13.09565433856706,-7.255826712016952,8.937991980895292,7.167732124166963,2.33493565372947,6553,400.0007358134867,-3.71752446912086,0.2951640089570521,7.077240000000001e-11,3
9.28353777777776,0.3181939526166989,8.995851492070061,-0.4413442556093652,-8.943518719932257,-0.504686893966431,0.0369000744639832,33.690361793678726,10.49482161887724,-25.31080220135052,13.05616208838511,-7.570674704119491,9.278202071762024,7.157315851961204,2.440431020999981,6553,400.0007358134867,-3.9304969797257567,0.2534669882795904,7.077240000000001e-11,3
